id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,batch,section,entry_type,remarks,photo_url,booked_class_id,start_time,end_time,date_taken,routine_row_id,delay_reason,user_id,extra_slot,row_id
6091,2024-12-07 05:17:26.171205+00,KT-518,11:00:00,12:15:00,721500419,MHD,CSE316,,63_H,late,CLASS ENDED BY SYSTEM,,,2024-12-07 11:17:25,2024-12-07 12:40:00,2024-12-07,69371,"Bus Issues ",530f9fb3-d373-48fd-be15-139673c42978,false,
6092,2024-12-07 05:07:30.29109+00,KT-513,11:00:00,12:15:00,710003562,RIA,CSE312,,63_L1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 11:07:00,2024-12-07 12:40:00,2024-12-07,69423,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
6093,2024-12-07 05:08:16.108594+00,KT-222,11:00:00,12:15:00,710003413,RIM,PHY101,,67_M,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 11:08:15,2024-12-07 12:40:00,2024-12-07,69233,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6094,2024-12-07 07:18:40.286462+00,KT-816,11:00:00,13:30:00,721500523,MOR,PHY103,,66_P1,on_time,,,,2024-12-07 11:02:12,2024-12-07 13:18:00,2024-12-07,69534,,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
6095,2024-12-07 07:26:23.419832+00,KT-223,12:15:00,13:30:00,721500531,PKP,CSE498,,Re_A,on_time,,,,2024-12-07 12:23:30,2024-12-07 13:26:00,2024-12-07,69240,,f87eb4c6-6f59-489c-a6f8-78900e0509cc,false,
6096,2024-12-07 07:30:44.571612+00,KT-916,11:00:00,12:15:00,721500534,SHN,CSE221,,63_O,late,,,,2024-12-07 11:13:14,2024-12-07 12:26:00,2024-12-07,69376,previous class,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
6097,2024-12-07 07:37:59.689339+00,KT-219,12:15:00,13:30:00,710003561,HHP,CSE323,,61_Q,late,,,,2024-12-07 12:26:58,2024-12-07 13:37:00,2024-12-07,69216,internet connection,7aafe398-dcc5-412c-b093-a53b4010a5e2,false,
6098,2024-12-07 07:41:36.329369+00,KT-G1-011,11:00:00,13:30:00,721500507,MRN,CSE415,,Re_A1,on_time,,,,2024-12-07 11:07:39,2024-12-07 13:41:00,2024-12-07,69469,,548afcee-b914-40f0-b63c-b4bd763bcaf2,false,
6099,2024-12-07 07:46:44.470318+00,KT-516,12:15:00,13:30:00,710002788,MHS,CSE412,,60_D,late,,,,2024-12-07 12:26:26,2024-12-07 13:46:00,2024-12-07,69358,,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
6100,2024-12-07 05:04:25.973928+00,KT-815,11:00:00,13:30:00,710003405,AAS,PHY103,,66_B2,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 11:04:24,2024-12-07 14:00:00,2024-12-07,69531,,f5ac1bc6-941d-4ed5-b180-b4b23b95860c,false,
6101,2024-12-07 06:15:47.786351+00,KT-802,12:15:00,13:30:00,721500513,EHL,CSE233,,62_A,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 12:15:47,2024-12-07 14:00:00,2024-12-07,69323,,96e4d1a7-2888-428e-8af0-18292d666420,false,
6102,2024-12-07 06:20:33.466227+00,KT-813-B,12:15:00,13:30:00,721500522,SMHN,PHY102,,66_Q,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 12:20:32,2024-12-07 14:00:00,2024-12-07,69340,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6103,2024-12-07 06:34:45.796649+00,KT-801-B,12:15:00,13:30:00,710002304,SAR,MAT211,,65_O,late,CLASS ENDED BY SYSTEM,,,2024-12-07 12:34:45,2024-12-07 14:00:00,2024-12-07,69316,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6104,2024-12-07 08:07:03.6627+00,KT-G1-003,13:30:00,16:00:00,710003444,CSA,CSE114,,67_H2,late,,,,2024-12-07 14:04:50,2024-12-07 14:09:00,2024-12-07,69437,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
6105,2024-12-07 08:19:37.083763+00,KT-301,12:15:00,14:45:00,721500505,FF,CSE234,,62_E1,late,,,,2024-12-07 12:53:00,2024-12-07 14:19:00,2024-12-07,69520,,1838d8c8-83f3-44ef-a196-ab1ee42c3a57,false,
6106,2024-12-07 08:32:28.733749+00,KT-G1-027,13:30:00,14:45:00,721500534,SHN,CSE115,,RE_A,on_time,,,,2024-12-07 13:31:28,2024-12-07 14:32:00,2024-12-07,69402,,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
6107,2024-12-07 08:33:56.702183+00,KT-217,13:30:00,14:45:00,721500532,SAS,CSE445,,Re_A,on_time,,,,2024-12-07 13:39:54,2024-12-07 14:33:00,2024-12-07,69203,,e0255966-d36b-48b0-8f36-921c20e07746,false,
6108,2024-12-07 08:39:32.813166+00,KT-813-B,12:15:00,13:30:00,721500522,SMHN,PHY102,,66_Q,on_time,,,,2024-12-07 12:20:32,2024-12-07 13:30:00,2024-12-07,69340,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6109,2024-12-07 08:42:34.878871+00,KT-208,13:30:00,14:45:00,721500537,MSA,CSE112,,67_B,on_time,,,,2024-12-07 13:34:12,2024-12-07 14:42:00,2024-12-07,70610,,5cb3d080-8ccd-4b96-a2aa-3711e9c2378c,false,
6110,2024-12-07 08:46:13.579564+00,KT-224,13:30:00,14:45:00,710003595,AAR,PHY102,,66_M,on_time,,,,2024-12-07 13:34:40,2024-12-07 14:46:00,2024-12-07,69248,,37eec676-0666-4eb9-bdb5-6ac774f7efce,false,
6111,2024-12-07 08:50:52.148996+00,KT-222,11:00:00,12:15:00,710003413,RIM,PHY101,,67_M,on_time,,,,2024-12-07 11:08:15,2024-12-07 12:18:00,2024-12-07,69233,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6112,2024-12-07 08:50:56.477155+00,KT-218,12:15:00,13:30:00,710003413,RIM,PHY101,,67_N,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 12:19:29,2024-12-07 15:00:00,2024-12-07,69209,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6113,2024-12-07 09:01:09.837991+00,KT-801-B,13:30:00,14:45:00,710002304,SAR,MAT101,,67_A,late,,,,2024-12-07 14:14:37,2024-12-07 15:01:00,2024-12-07,69317,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6114,2024-12-07 09:08:42.801781+00,KT-802,12:15:00,13:30:00,721500513,EHL,CSE233,,62_A,on_time,,,,2024-12-07 12:15:47,2024-12-07 15:08:00,2024-12-07,69323,,96e4d1a7-2888-428e-8af0-18292d666420,false,
6115,2024-12-07 09:13:02.110127+00,KT-602,13:30:00,14:45:00,710002760,NI,ITM307,,A_6th,late,,,,2024-12-07 13:43:09,2024-12-07 15:13:00,2024-12-07,72088,meeting delay,d178eec6-ab85-4681-96de-e61e71bda06b,false,
6116,2024-12-07 07:38:28.549778+00,KT-218,13:30:00,14:45:00,710003561,HHP,CSE323,,61_P,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 13:38:28,2024-12-07 15:20:00,2024-12-07,69210,,7aafe398-dcc5-412c-b093-a53b4010a5e2,false,
6117,2024-12-07 07:43:17.715081+00,KT-216,13:30:00,14:45:00,721500536,MMC,BNS101,,65_M,late,CLASS ENDED BY SYSTEM,,,2024-12-07 13:43:17,2024-12-07 15:20:00,2024-12-07,69198,Network issue in 216 KT,58775670-ffb2-488e-b760-ba170109dcb6,false,
6118,2024-12-07 09:59:57.764207+00,KT-221,14:45:00,16:00:00,721500513,EHL,CSE233,,62_B,late,,,,2024-12-07 15:08:59,2024-12-07 15:59:00,2024-12-07,69229,,96e4d1a7-2888-428e-8af0-18292d666420,false,
6119,2024-12-07 10:06:03.600167+00,KT-815,13:30:00,16:00:00,721500522,SMHN,PHY103,,66_R2,on_time,,,,2024-12-07 13:32:31,2024-12-07 16:06:00,2024-12-07,69532,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6120,2024-12-07 10:07:36.354805+00,KT-814--B,14:45:00,16:00:00,721500516,DB,SE211,,41_N,late,,,,2024-12-07 14:57:51,2024-12-07 16:07:00,2024-12-07,71365,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6121,2024-12-07 08:50:58.902547+00,KT-914,14:45:00,16:00:00,723500163,,SE111,,43_R,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 14:50:58,2024-12-07 16:20:00,2024-12-07,72251,,70ac2cf5-f6de-4acb-aba9-f44920e2b9f8,false,
6122,2024-12-07 08:45:49.942894+00,KT-816,14:45:00,16:00:00,721500523,MOR,PHY103,,66_P2,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 14:45:48,2024-12-07 16:20:00,2024-12-07,69535,,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
6123,2024-12-07 07:45:20.623909+00,AB-3-105,13:30:00,16:00:00,721500531,PKP,CSE224,,RE_A1,late,CLASS ENDED BY SYSTEM,,,2024-12-07 13:45:17,2024-12-07 16:20:00,2024-12-07,69529,lunch and Namaz break,f87eb4c6-6f59-489c-a6f8-78900e0509cc,false,
6124,2024-12-07 10:33:57.487874+00,KT-218,12:15:00,13:30:00,710003413,RIM,PHY101,,67_N,on_time,r,,,2024-12-07 12:19:29,2024-12-07 13:02:00,2024-12-07,69209,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6125,2024-12-07 10:01:00.797356+00,KT-801-B,16:00:00,17:15:00,721500513,EHL,CSE233,,62_C,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 16:01:00,2024-12-07 17:40:00,2024-12-07,69319,,96e4d1a7-2888-428e-8af0-18292d666420,false,
6126,2024-12-08 02:36:20.491165+00,KT-G1-003,08:30:00,11:00:00,710002783,PDS,CSE114,,67_J2,late,,,,2024-12-07 09:40:58,2024-12-08 08:36:00,2024-12-08,69435,,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
6127,2024-12-08 03:25:13.520928+00,KT-223,08:30:00,09:45:00,710003449,MB,CSE112,,67_S,late,,,,2024-12-08 08:52:32,2024-12-08 09:25:00,2024-12-08,69595,forget to scan,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
6128,2024-12-08 03:41:24.109138+00,KT-208,08:30:00,09:45:00,710003214,SAH,CSE123,,66_A,on_time,early,,,2024-12-08 08:33:26,2024-12-08 09:41:00,2024-12-08,69542,,b008e521-cca1-4302-af61-2a6b4213c854,false,
6129,2024-12-08 03:43:42.62861+00,KT-307,08:30:00,09:45:00,710002090,AHN,CSE228,,64_G,on_time,,,,2024-12-08 08:30:16,2024-12-08 09:43:00,2024-12-08,69637,,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
6130,2024-12-08 03:45:13.854144+00,KT-213,08:30:00,09:45:00,721500537,MSA,CSE112,,67_A,on_time,,,,2024-12-08 08:34:35,2024-12-08 09:45:00,2024-12-08,69548,,5cb3d080-8ccd-4b96-a2aa-3711e9c2378c,false,
6131,2024-12-08 03:49:00.157041+00,KT-G1-011,08:30:00,09:45:00,710001985,FH,CSE326,,61_E1,on_time,,,,2024-12-08 08:34:01,2024-12-08 09:48:00,2024-12-08,69825,,c491c5ac-700f-4cfc-ad38-bd4aa0e71f3d,false,
6132,2024-12-08 03:58:51.291016+00,KT-307,11:00:00,12:15:00,710002795,ZZ,CSE313,,61_G,late,,,,2024-12-05 11:29:45,2024-12-08 09:58:00,2024-12-08,71088,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
6133,2024-12-08 04:00:23.863324+00,KT-503,08:30:00,09:45:00,710002346,IJN,CSE312,,63_H1,on_time,,,,2024-12-08 08:38:34,2024-12-08 10:01:00,2024-12-08,69763,,2e86b5bc-858d-43c9-b340-f0d5956a5c12,false,
6134,2024-12-08 02:48:01.571959+00,KT-916,08:30:00,09:45:00,710003558,MIZ,CSE313,,63_A,late,CLASS ENDED BY SYSTEM,,,2024-12-08 08:48:01,2024-12-08 10:20:00,2024-12-08,69724,,cf70c0ef-d6a6-4036-8646-159e48b7c8f5,false,
6135,2024-12-08 03:21:19.034133+00,KT-G1-027,08:30:00,09:45:00,721100114,SMR,ACT322,,62_E,late,CLASS ENDED BY SYSTEM,,,2024-12-08 09:21:17,2024-12-08 10:20:00,2024-12-08,69748,"Network Issue.Loading ",e251783f-9193-4c77-a3be-6391f72a7291,false,
6136,2024-12-08 02:40:58.539459+00,KT-G1-021,08:30:00,09:45:00,710003575,TAK,CSE314,,61_I1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 08:40:58,2024-12-08 10:20:00,2024-12-08,69861,,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
6137,2024-12-08 02:33:58.527776+00,KT-224,08:30:00,09:45:00,710003405,AAS,PHY102,,66_B,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 08:32:24,2024-12-08 10:20:00,2024-12-08,69601,,f5ac1bc6-941d-4ed5-b180-b4b23b95860c,false,
6138,2024-12-08 04:30:37.947001+00,KT-513,08:30:00,11:00:00,710003454,RAK,CSE324,,61_H1,late,,,,2024-12-08 08:41:53,2024-12-08 10:30:00,2024-12-08,69777,,39de1827-b4b2-430e-9326-453661f0f67c,false,
6139,2024-12-08 04:39:30.496278+00,KT-217,09:45:00,11:00:00,710003449,MB,CSE112,,67_R,late,,,,2024-12-08 10:09:18,2024-12-08 10:39:00,2024-12-08,69561,,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
6140,2024-12-08 04:49:09.311415+00,KT-G1-003,08:30:00,11:00:00,710002642,MA,CSE114,,67_P2,on_time,,,,2024-12-08 08:31:08,2024-12-08 10:51:00,2024-12-08,69791,,64adac80-4242-4d3c-9405-750ead990fbc,false,
6141,2024-12-08 04:52:12.834053+00,KT-510,09:45:00,11:00:00,710002795,ZZ,CSE314,,61_G2,late,,,,2024-12-08 09:58:18,2024-12-08 10:51:00,2024-12-08,69773,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
6142,2024-12-08 04:52:41.927771+00,KT-320,09:45:00,11:00:00,710001675,AM,CSE225,,64_H,on_time,,,,2024-12-08 09:47:21,2024-12-08 10:52:00,2024-12-08,69655,,2a87d4b7-b9ec-4388-825a-d5eb61fb2ca4,false,
6143,2024-12-08 05:00:32.67614+00,KT-302,09:45:00,11:00:00,710003218,DRAR,AOL101,,65_J,on_time,,,,2024-12-08 09:50:01,2024-12-08 11:00:00,2024-12-08,69608,,34f46e53-9a0a-4b60-9edd-7b107da4ed98,false,
6144,2024-12-08 05:05:23.642468+00,KT-224,08:30:00,09:45:00,710003405,AAS,PHY102,,66_B,on_time,,,,2024-12-08 08:32:24,2024-12-08 10:01:00,2024-12-08,69601,,f5ac1bc6-941d-4ed5-b180-b4b23b95860c,false,
6145,2024-12-08 05:05:25.131901+00,KT-802,09:45:00,11:00:00,710003057,RKR,CSE123,,66_L,late,,,,2024-12-08 10:08:40,2024-12-08 11:05:00,2024-12-08,69672,,17cd0a93-11cf-4cf6-ac8d-301be74c5742,false,
6146,2024-12-08 04:00:41.542568+00,KT-318-A,09:45:00,11:00:00,710003385,NRM,MAT101,,67_L,late,CLASS ENDED BY SYSTEM,,,2024-12-08 10:00:40,2024-12-08 11:20:00,2024-12-08,69643,,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
6147,2024-12-08 04:00:53.535939+00,KT-219,09:45:00,11:00:00,710002477,ZS,CSE225,,64_J,late,CLASS ENDED BY SYSTEM,,,2024-12-08 10:00:53,2024-12-08 11:20:00,2024-12-08,69573,,35ce9d62-5e13-4462-a8cc-2fc1926dbae0,false,
6148,2024-12-08 02:36:23.705602+00,KT-G1-005,08:30:00,11:00:00,710002783,PDS,CSE114,,67_J1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 08:36:23,2024-12-08 11:20:00,2024-12-08,69799,,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
6149,2024-12-08 03:48:29.093313+00,KT-220,09:45:00,11:00:00,710003413,RIM,PHY102,,66_G,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 09:48:28,2024-12-08 11:20:00,2024-12-08,69578,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6150,2024-12-08 02:31:02.526461+00,KT-G1-013,08:30:00,11:00:00,721500419,MHD,CSE415,,59_C1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 08:31:02,2024-12-08 11:20:00,2024-12-08,69833,,530f9fb3-d373-48fd-be15-139673c42978,false,
6151,2024-12-08 03:49:53.807622+00,KT-G1-007,09:45:00,11:00:00,710003576,MSK,CSE413,,60_B1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 09:49:52,2024-12-08 11:20:00,2024-12-08,69808,,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
6152,2024-12-08 03:26:13.051071+00,KT-502,08:30:00,11:00:00,721500505,FF,CSE234,,62_F1,late,CLASS ENDED BY SYSTEM,,,2024-12-08 09:26:13,2024-12-08 11:20:00,2024-12-08,69877,,1838d8c8-83f3-44ef-a196-ab1ee42c3a57,false,
6153,2024-12-08 03:45:18.290441+00,KT-213,09:45:00,11:00:00,721500537,MSA,CSE112,,67_B,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 09:45:18,2024-12-08 11:20:00,2024-12-08,69549,,5cb3d080-8ccd-4b96-a2aa-3711e9c2378c,false,
6154,2024-12-08 03:50:21.949988+00,KT-208,09:45:00,11:00:00,710003214,SAH,CSE221,,64_G,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 09:50:21,2024-12-08 11:20:00,2024-12-08,69543,,b008e521-cca1-4302-af61-2a6b4213c854,false,
6155,2024-12-08 05:59:21.11068+00,KT-318-A,09:45:00,11:00:00,710003385,NRM,MAT101,,67_L,late,,,,2024-12-08 10:00:40,2024-12-08 11:58:00,2024-12-08,69643,,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
6156,2024-12-08 06:08:04.512308+00,KT-514,11:00:00,12:15:00,710001538,NS,CSE311,,58_B,on_time,,,,2024-12-08 11:05:07,2024-12-08 12:08:00,2024-12-08,69697,,10107562-aa78-4046-9503-6144f690f470,false,
6157,2024-12-08 06:13:23.896526+00,KT-G1-001,11:00:00,12:15:00,721500532,SAS,TCSE312,,61_K2,late,,,,2024-12-08 11:18:10,2024-12-08 12:13:00,2024-12-08,69783,Network issue in ground floor.,e0255966-d36b-48b0-8f36-921c20e07746,false,
6158,2024-12-08 06:16:23.52939+00,KT-320,11:00:00,12:15:00,710001675,AM,CSE445,,64_G,on_time,,,,2024-12-08 11:07:17,2024-12-08 12:16:00,2024-12-08,69656,,2a87d4b7-b9ec-4388-825a-d5eb61fb2ca4,false,
6159,2024-12-08 06:17:17.25895+00,KT-303,11:00:00,12:15:00,710003218,DRAR,CSE112,,65_P,on_time,,,,2024-12-08 11:04:42,2024-12-08 12:17:00,2024-12-08,69615,,34f46e53-9a0a-4b60-9edd-7b107da4ed98,false,
6160,2024-12-08 06:23:47.677037+00,KT-811,11:00:00,12:15:00,710003429,AMN,STA101,,41_L,late,,,,2024-12-08 11:54:43,2024-12-08 12:23:00,2024-12-08,71438,,8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
6161,2024-12-08 06:23:55.251266+00,KT-803,11:00:00,12:15:00,710002304,SAR,ACT322,,65_B,late,,,,2024-12-08 11:13:20,2024-12-08 12:23:00,2024-12-08,69679,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6162,2024-12-08 06:25:02.67728+00,KT-201,11:00:00,12:15:00,721500513,EHL,CSE323,,62_C,on_time,,,,2024-12-08 11:00:25,2024-12-08 12:25:00,2024-12-08,69538,,96e4d1a7-2888-428e-8af0-18292d666420,false,
6163,2024-12-08 06:36:52.873743+00,KT-G1-022,09:45:00,12:15:00,710003063,MMRN,CSE222,,63_H2,late,,,,2024-12-08 11:22:20,2024-12-08 12:36:00,2024-12-08,69867,forgot to scan,689859eb-014c-43a6-8013-529fdb901b39,false,
6164,2024-12-08 05:05:21.27437+00,KT-513,11:00:00,12:15:00,710003405,AAS,CSE332,,67_E,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 11:05:19,2024-12-08 12:40:00,2024-12-08,69778,,f5ac1bc6-941d-4ed5-b180-b4b23b95860c,false,
6165,2024-12-08 06:03:05.639789+00,KT-224,11:00:00,12:15:00,710003385,NRM,MAT101,,67_O,late,CLASS ENDED BY SYSTEM,,,2024-12-08 12:02:54,2024-12-08 12:40:00,2024-12-08,69603,,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
6166,2024-12-08 05:21:00.619438+00,KT-G1-027,11:00:00,12:15:00,710003413,RIM,CSE315,,67_M,late,CLASS ENDED BY SYSTEM,,,2024-12-08 11:20:59,2024-12-08 12:40:00,2024-12-08,69750,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6167,2024-12-08 05:25:29.699869+00,KT-501-B,11:00:00,12:15:00,710003057,RKR,CSE314,,66_K1,late,CLASS ENDED BY SYSTEM,,,2024-12-08 11:25:30,2024-12-08 12:40:00,2024-12-08,69760,,17cd0a93-11cf-4cf6-ac8d-301be74c5742,false,
6168,2024-12-08 05:02:46.056004+00,KT-504,11:00:00,12:15:00,710003575,TAK,CSE124,,61_F1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 11:02:46,2024-12-08 12:40:00,2024-12-08,69769,,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
6169,2024-12-08 06:43:29.881641+00,KT-306,12:15:00,13:30:00,710001060,SRH,CSE113,,67_B,on_time,,,,2024-12-08 12:16:43,2024-12-08 12:43:00,2024-12-08,69634,,59f4b10a-6408-4b24-8931-c078b13b980f,false,
6170,2024-12-08 07:04:09.978181+00,KT-219,12:15:00,13:30:00,710002831,MAIT,CSE335,,63_M,on_time,,,,2024-12-08 12:19:15,2024-12-08 13:04:00,2024-12-08,69575,,2ee1e747-f23a-4566-8914-7a40d31ebe8d,false,
6171,2024-12-08 07:18:15.596706+00,KT-216,12:15:00,13:30:00,710003369,AUA,CSE221,,64_E,on_time,,,,2024-12-08 12:17:29,2024-12-08 13:18:00,2024-12-08,69557,,363c3ecb-75e9-4376-bb2c-c5a5e10548cd,false,
6172,2024-12-08 07:18:20.592788+00,KT-223,12:15:00,13:30:00,710003576,MSK,CSE311,,61_P,on_time,,,,2024-12-08 12:16:31,2024-12-08 13:18:00,2024-12-08,69598,,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
6173,2024-12-08 07:26:56.686087+00,KT-220,12:15:00,13:30:00,710002090,AHN,CSE228,,64_H,on_time,,,,2024-12-08 12:17:41,2024-12-08 13:26:00,2024-12-08,69580,,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
6174,2024-12-08 07:29:53.169315+00,KT-815,11:00:00,13:30:00,710003595,AAR,PHY103,,66_L1,on_time,,,,2024-12-08 11:02:25,2024-12-08 13:29:00,2024-12-08,69885,,37eec676-0666-4eb9-bdb5-6ac774f7efce,false,
6175,2024-12-08 07:31:27.34292+00,KT-515,12:15:00,13:30:00,710002792,MUH,CSE412,,60_E,on_time,,,,2024-12-08 12:21:19,2024-12-08 13:31:00,2024-12-08,69704,,9e70f585-38d5-4843-bca0-3ba621eda637,false,
6176,2024-12-08 07:38:53.988044+00,KT-919,12:15:00,13:30:00,721500505,FF,CSE233,,62_E,on_time,,,,2024-12-08 12:16:23,2024-12-08 13:38:00,2024-12-08,69733,,1838d8c8-83f3-44ef-a196-ab1ee42c3a57,false,
6177,2024-12-08 07:39:18.676718+00,KT-224,13:30:00,14:45:00,710002792,MUH,CSE112,,67_P,on_time,,,,2024-12-08 13:39:06,2024-12-08 13:39:00,2024-12-08,69605,,9e70f585-38d5-4843-bca0-3ba621eda637,false,
6178,2024-12-08 07:39:29.711887+00,KT-713,12:15:00,13:30:00,710003429,AMN,STA101,,41_M,on_time,,,,2024-12-08 12:25:29,2024-12-08 13:39:00,2024-12-08,71488,,8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
6179,2024-12-08 07:45:42.714397+00,KT-816,11:00:00,13:30:00,721500523,MOR,PHY103,,66_N2,on_time,,,,2024-12-08 11:04:22,2024-12-08 13:45:00,2024-12-08,69888,,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
6180,2024-12-08 06:47:16.429111+00,KT-518,12:15:00,13:30:00,710003376,MJZ,CSE331,,60_B,late,CLASS ENDED BY SYSTEM,,,2024-12-08 12:47:16,2024-12-08 14:00:00,2024-12-08,69721,"internet issues ",c3ea1090-9a17-4e40-94cb-b964ce193d88,false,
6181,2024-12-08 06:13:35.792429+00,KT-813-B,12:15:00,13:30:00,710002346,IJN,CSE323,,61_A,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 12:14:52,2024-12-08 14:00:00,2024-12-08,69692,,2e86b5bc-858d-43c9-b340-f0d5956a5c12,false,
6182,2024-12-08 06:18:18.985758+00,KT-804,12:15:00,13:30:00,710001538,NS,CSE316,,63_A,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 12:18:18,2024-12-08 14:00:00,2024-12-08,69686,,10107562-aa78-4046-9503-6144f690f470,false,
6183,2024-12-08 06:26:04.245976+00,KT-G1-010,12:15:00,13:30:00,710003054,TI,CSE314,,62_F2,late,CLASS ENDED BY SYSTEM,,,2024-12-08 12:26:04,2024-12-08 14:00:00,2024-12-08,69822,,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
6184,2024-12-08 06:16:27.21838+00,KT-320,12:15:00,13:30:00,710001675,AM,CSE225,,64_F,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 12:16:28,2024-12-08 14:00:00,2024-12-08,69657,,2a87d4b7-b9ec-4388-825a-d5eb61fb2ca4,false,
6185,2024-12-08 06:21:15.557314+00,KT-513,12:15:00,13:30:00,710002632,STA,CSE423,,60_F,on_time,CLASS ENDED BY SYSTEM,,,2024-12-08 12:21:15,2024-12-08 14:00:00,2024-12-08,69779,,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
6186,2024-12-08 06:28:57.685345+00,KT-208,12:15:00,13:30:00,721500537,MSA,CSE421,,59_C,late,CLASS ENDED BY SYSTEM,,,2024-12-08 12:28:55,2024-12-08 14:00:00,2024-12-08,69545,,5cb3d080-8ccd-4b96-a2aa-3711e9c2378c,false,
6187,2024-12-08 08:03:44.935545+00,KT-218,13:30:00,14:45:00,710002795,ZZ,CSE223,,64_H,on_time,,,,2024-12-08 13:40:54,2024-12-08 14:03:00,2024-12-08,69570,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
6188,2024-12-08 08:18:34.185248+00,KT-712--A,13:42:29,14:57:29,710003429,,STA 101,,41_L,EXTRA_CLASS,,,,2024-12-08 13:42:29,2024-12-08 14:18:00,2024-12-08,,,8fa4c51d-bc20-4a86-a798-69918ae52f95,true,
6189,2024-12-08 08:38:15.390697+00,KT-801-B,13:30:00,14:45:00,721100114,SMR,ACT322,,62_B,on_time,,,,2024-12-08 13:35:35,2024-12-08 14:38:00,2024-12-08,69669,,e251783f-9193-4c77-a3be-6391f72a7291,false,
6190,2024-12-08 08:38:39.987185+00,KT-802,13:30:00,14:45:00,710001668,ABA,CSE112,,67_F,late,,,,2024-12-08 13:44:40,2024-12-08 14:38:00,2024-12-08,69675,,14dfd78e-b907-456e-8776-3593dc71fb6e,false,
6191,2024-12-08 08:39:39.5008+00,KT-514,13:30:00,14:45:00,710002642,MA,CSE325,,61_T,on_time,,,,2024-12-08 13:33:11,2024-12-08 14:43:00,2024-12-08,69699,,64adac80-4242-4d3c-9405-750ead990fbc,false,
